1	1740.79330495
2	3594.29253111
4	6911.89603466
10	15604.2380307
20	29579.9478767
30	42868.2273713
40	53616.0693542
50	62164.1964874
60	70090.3157053
70	77195.086302
80	78812.1801024


1	162.290438643
2	148.14952162
4	150.41508779
10	144.093322442
20	139.572090089
30	134.228917196
40	137.363657748
50	136.488261624
60	137.275546974
70	135.705832993
80	136.635657695


1	412.233024573
2	408.106504487
4	428.200900562
10	496.392349057
20	536.228128486
30	557.499402358
40	578.474947692
50	608.924570135
60	623.73614511
70	648.217397853
80	683.871698796


1	29.3998698614
2	29.8490691982
4	35.2913328127
10	50.2246273229
20	53.2665592573
30	65.4031834933
40	89.5332483193
50	120.404936231
60	159.427217163
70	190.042386557
80	263.621073247


