1	537.738300694
2	649.656146711
4	624.37938595
10	552.07895982
20	518.42373593
30	512.868357568
40	516.287686935
50	511.069053299
60	513.874820067
70	517.663052533
80	516.463524347


1	372.986369269
2	507.744384039
4	678.834454051
10	766.537904394
20	770.021853709
30	774.428274428
40	752.549373951
50	902.334072239
60	817.01465439
70	777.548918641
80	901.935483871


1	1485.74969021
2	2059.69843061
4	2668.3744263
10	3663.68903911
20	4202.33963234
30	4323.02494802
40	4282.94823803
50	4355.19624462
60	4387.23900921
70	4352.47167868
80	4419.35483871


1	43.0349442379
2	577.778233665
4	3150.94460455
10	14023.539353
20	34068.903458
30	53795.997921
40	72791.7903705
50	92960.0991003
60	111869.277655
70	130409.371782
80	149971.612903


