1	1289.2587312
2	2146.56545528
4	3670.92566713
10	3117.51142861
20	1823.05344122
30	1452.37508081
40	1296.17904439
50	930.418555052
60	822.18623158
70	917.49416861
80	952.552336393



1	149.863056173
2	181.005309075
4	175.479941265
10	188.747808986
20	187.920444574
30	191.822311964
40	187.165775401
50	199.140401146
60	205.901426719
70	238.250889809
80	202.910719284



1	625.807451811
2	744.512403366
4	879.212515635
10	2454.36278911
20	7243.3460076
30	11064.6597219
40	13903.7433155
50	21378.2234957
60	26592.8988327
70	26289.678216
80	27885.5303666



1	26.843263914
2	51.5346642243
4	85.7108931711
10	617.803856184
20	3595.28005265
30	9474.64549585
40	16886.7235705
50	32323.7106017
60	46348.2490272
70	49949.9527856
80	56135.9501819



