1 0.00260397070312 0.00482765562516
2 0.00308397182493 0.00447354216614
3 0.00391769860425 0.00457713265803
4 0.00439197578992 0.00439384494745
5 0.00467978461267 0.00458273278799
6 0.00497974001853 0.00465653957909
7 0.00528871581365 0.00453501028642
8 0.00533254593717 0.00450284546965
9 0.00557629979137 0.00457342061869
10 0.00557487936455 0.004482936772
11 0.00566253234005 0.00447512799681
12 0.00583660391587 0.0046241193011
13 0.00609383807292 0.00461839429913
14 0.00603063795562 0.00455981958937
15 0.00631280155158 0.00457781819362
16 0.00627721413366 0.00461598341556
17 0.00637657790858 0.00457826696961
18 0.00635836519807 0.00448985239691
19 0.00630876467126 0.00466489049022
20 0.00638474002526 0.00468135101393
21 0.0064983443242 0.00466088334481
22 0.00662798006941 0.00476711982565
23 0.00658253831951 0.00465128156088
24 0.00675758406067 0.00462506014983
25 0.0065221200572 0.00459726696473
26 0.0067196605227 0.00463468908548
27 0.00676141246924 0.00463310804795
28 0.0064419938521 0.00461818419564
29 0.00666899886021 0.00477476081754
30 0.00686155517454 0.00473130991628
31 0.00689693007988 0.00475319854097
32 0.00697079150555 0.00478352938165
33 0.00698887505012 0.00483288570703
34 0.00699024223946 0.00488305443008
35 0.0069525591273 0.0047389146875
36 0.00712062468782 0.00473203757093
37 0.00703576351852 0.00478433114082
38 0.00718720197864 0.00478051697515
39 0.00688969886432 0.00469991369043
40 0.00713390780594 0.00475351670482
41 0.00710212939974 0.00474570862101
42 0.00718564143352 0.00490959661323
43 0.00725762315387 0.00475114517131
44 0.00720491328982 0.00481006227013
45 0.0072416803357 0.00496672428236
46 0.00743716194664 0.00494406567218
47 0.00719859585196 0.00471268801921
48 0.00729295036525 0.00491282125904
49 0.00714886724016 0.00478851424146
50 0.00707758389786 0.00466289259394
51 0.00741647769861 0.00492949258461
52 0.00739946964572 0.00484343897768
53 0.00727386438317 0.00475682122256
54 0.00748108511722 0.00490951224374
55 0.00740362623303 0.00472974762867
56 0.00736834692208 0.00483501608194
57 0.00750447204276 0.00500423695355
58 0.00744735487896 0.00483907324598
59 0.0076432553186 0.00488976928757
